scenario_name,group_name,nominal_collision_count,nominal_invalid_point_count,nominal_invalid_edge_count,nominal_min_clearance,modulated_collision_count,modulated_invalid_point_count,modulated_invalid_edge_count,modulated_min_clearance,safety_margin,avoidance_success,path_length_nominal,path_length_modulated,path_length_ratio,jerk_nominal,jerk_modulated,smoothness_gain,rrt_stop_reason,rrt_iter_used,rrt_collision_queries,rrt_elapsed_ms,cart_waypoint_count,ur_move_available,ur_move_transport,moveit_plan_success,execution_requested,execution_success,execution_id,result_interpretable,failure_reason,nominal_path_points,rrt_path_points,modulated_path_points,fmp_fallback_used,algorithm,danger_count,danger_segment_count,via_point_count,matlab_parameters,matlab_rrt_parameters,corner_smoothing_metadata,plane_frame_id,plane_coordinate_mode,dispatch_summary,dispatch_requested,scene_sync,preposition_result,start_cart_waypoint
matlab_sine_left_safe_middle_obstacles,left_arm,39,19,20,-0.06149728600396347,119,59,60,-0.06433332315484203,0.005,False,1.0396231000462888,0.95142342784329,0.9151618772235133,27.914480609633337,11795.012181104208,-11767.097700494574,success,5200,69293,5764.498030999675,0,False,,False,False,,,True,modulated_path_in_collision,150,17,300,False,matlab_intent_informed_rrt_star_ta_hdi_fmp,20,1,75,"{'demo_len': 150, 'demo_dt': 0.1, 'alpha': 0.1, 'n_clusters': 20, 'online_dt': 0.05, 'interp_dist': 0.5, 'via_trim': 0.05, 'transition_ratio': 0.1, 'transition_gamma': 1.0, 'safe_margin': 0.2, 'danger_segment_gap': 10, 'segment_padding': 4, 'corner_smoothing_enabled': True, 'corner_angle_threshold_rad': 0.01, 'corner_window_mode': 'time', 'corner_window_value': 0.1, 'enabled': True, 'smoothing': True}","{'step_size': 1.5, 'r_neighbor': 4.0, 'max_iter': 6000, 'edge_sample_step': 0.5, 'rrt_inflation': 0.5, 'convergence_window': 200, 'convergence_epsilon_rel': 0.001, 'convergence_hits': 3, 'lambda_k': 0.15, 'enable_refine': True, 'refine_budget': 100, 'enable_intent_bias': True, 'p_intent_pre': 0.55, 'p_goal_pre': 0.15, 'p_uniform_pre': 0.3, 'p_intent_post': 0.65, 'p_informed_post': 0.3, 'p_goal_post': 0.05, 'sigma_intent': 1.2, 'post_intent_max_retry': 10}","{'enabled': True, 'window_mode': 'time', 'configured_window_value': 0.1, 'sample_interval_sec': 0.04999999999999993, 'resolved_window_samples': 2, 'angle_threshold_rad': 0.01, 'sharp_point_count': 245, 'region_count': 3, 'applied': True, 'max_displacement_uv': 0.09945047813489416, 'mean_displacement_uv': 0.03493822898262079, 'interpretation': '0.1 seconds converted using trajectory sample interval'}",left_interface_link,metric,"{'nominal_count': 150, 'modulated_count': 300, 'algorithm_failure': 'modulated_path_in_collision', 'safety_pass': False, 'simplified_count': 0, 'resampled_count': 0, 'cart_waypoint_count': 0, 'dispatch': False, 'group': 'left_arm', 'planner': 'lin', 'frame_id': 'left_interface_link', 'coordinate_mode': 'metric', 'ik_frame': 'left_ee_link', 'blocked_stage': 'safety_check', 'blocked_reason': 'first_invalid_idx=115, clearance=-0.0643, collision_count=119', 'preposition_requested': False, 'scene_sync_success': False}",False,"{'attempted': True, 'success': False, 'obstacle_count': 3, 'frame_id': 'left_interface_link', 'objects': [{'id': 'plane_demo_left_01', 'frame_id': 'left_interface_link', 'position': [0.5720000000000001, 0.15360000000000001, 0.08], 'radius': 0.0126, 'height': 0.18}, {'id': 'plane_demo_left_02', 'frame_id': 'left_interface_link', 'position': [0.5900000000000001, 0.15, 0.08], 'radius': 0.0126, 'height': 0.18}, {'id': 'plane_demo_left_03', 'frame_id': 'left_interface_link', 'position': [0.608, 0.14639999999999997, 0.08], 'radius': 0.0126, 'height': 0.18}], 'rviz_marker_topic': '/visualization_marker_array', 'rviz_markers_published': True, 'reason': 'apply_planning_scene_unavailable'}","{'requested': False, 'planning_success': False, 'execution_success': None, 'error': '', 'error_kind': '', 'planner': '', 'response': {}}",
